u,i,ts
83,7,86960
77,7,86960
58,36,86980
0,77,86980
77,7,86980
111,5,86980
111,5,87000
77,7,87000
58,36,87000
7,83,87000
111,5,87040
58,36,87060
77,7,87160
5,111,87200
111,5,87220
92,97,87220
58,36,87220
58,36,87240
7,0,87240
111,5,87280
77,7,87280
58,3,87300
111,5,87360
58,36,87360
58,36,87380
7,83,87380
92,97,87400
58,36,87400
7,83,87400
111,5,87420
83,7,87420
77,7,87440
111,5,87440
7,83,87440
111,5,87460
83,7,87460
58,36,87460
0,7,87480
111,5,87480
77,7,87500
5,111,87500
7,0,87500
111,5,87520
77,7,87520
58,36,87520
111,5,87540
65,98,87540
58,36,87540
77,7,87560
77,7,87580
98,64,87600
87,32,87600
7,0,87600
87,32,87620
7,0,87620
86,31,87640
111,5,87660
101,42,87680
97,92,87720
111,5,87740
111,5,87760
104,79,87780
97,92,87780
65,40,87780
87,32,87780
98,10,87800
98,64,87800
111,5,87800
86,31,87840
111,5,87840
104,98,87860
86,31,87860
32,36,87860
98,64,87880
87,32,87880
111,5,87880
79,32,87880
79,60,87880
33,2,87880
86,31,87900
111,5,87900
87,32,87920
111,5,87920
98,64,87940
86,31,87940
87,2,87960
87,60,87960
33,60,87960
61,2,87960
97,92,87980
33,60,87980
87,32,88000
97,92,88020
97,102,88020
87,32,88020
49,104,88040
77,31,88040
83,40,88060
36,31,88060
111,5,88060
33,2,88060
98,64,88080
97,92,88080
87,32,88080
36,31,88080
111,5,88080
33,2,88080
97,92,88100
92,44,88100
33,2,88100
97,92,88120
36,31,88120
111,5,88120
97,92,88140
36,31,88140
111,5,88140
97,92,88160
33,2,88160
15,42,88180
98,64,88180
97,92,88180
36,31,88180
15,42,88200
97,92,88200
97,92,88240
97,92,88260
86,36,88260
15,42,88280
97,92,88280
97,24,88280
63,31,88280
97,92,88300
85,4,88300
15,42,88320
110,31,88320
85,4,88320
53,4,88340
15,42,88360
58,3,88360
87,32,88360
85,4,88360
53,4,88360
57,55,88360
15,42,88380
87,32,88380
15,42,88400
110,31,88400
53,4,88400
53,44,88400
15,42,88420
97,32,88420
53,4,88420
53,44,88420
57,55,88420
110,31,88440
92,45,88440
87,32,88440
45,52,88440
15,42,88480
81,35,88480
85,52,88480
53,4,88480
15,42,88500
92,45,88500
81,35,88500
15,42,88520
85,44,88540
53,41,88540
58,36,88560
9,24,88560
11,70,88580
84,22,88640
8,9,88660
41,36,88660
84,24,88700
41,36,88700
87,32,88720
41,36,88720
87,2,88740
87,32,88740
41,36,88740
33,2,88740
41,36,88760
41,36,88780
41,36,88800
41,36,88820
9,24,88840
41,36,88840
86,81,88860
41,36,88860
53,44,88860
86,81,88880
45,52,88880
101,102,88920
41,36,88920
36,111,88920
98,64,88940
86,34,88940
81,34,88940
53,4,88940
104,87,88960
98,64,88960
87,36,88960
87,32,88960
7,36,88960
81,34,88960
45,52,88960
53,4,88960
87,36,88980
53,4,88980
87,36,89000
53,4,89000
53,44,89000
15,42,89020
102,40,89020
87,36,89020
39,53,89020
53,4,89020
53,4,89040
87,36,89060
87,32,89060
53,44,89060
98,64,89080
45,52,89080
87,32,89080
98,64,89100
45,52,89100
39,53,89120
41,36,89120
53,4,89120
102,38,89140
53,4,89140
45,52,89160
53,4,89160
45,52,89180
45,52,89200
53,4,89200
53,44,89220
9,84,89240
101,5,89240
45,52,89260
45,52,89280
41,36,89280
45,52,89300
53,4,89360
41,36,89420
41,36,89440
46,92,89540
92,45,89560
41,36,89560
52,82,89580
41,36,89580
15,42,89600
82,51,89600
50,77,89700
15,42,89740
15,42,89760
15,42,89780
21,11,89780
52,22,89840
41,36,89860
52,9,89880
52,82,89880
45,52,89880
41,36,89880
45,52,89900
41,36,89900
41,36,89920
41,36,90000
110,97,90040
97,31,90040
41,36,90400
15,42,90940
100,103,90960
100,41,90980
87,2,91240
100,41,91260
100,41,91280
41,36,91280
100,41,91300
41,36,91300
100,41,91380
100,41,91400
41,36,91400
100,41,91420
82,51,91440
41,36,91440
52,82,91460
41,36,91460
60,31,91460
83,36,91480
55,5,91480
83,36,91500
55,5,91500
17,41,91520
83,36,91520
52,82,91560
82,51,91580
85,31,91920
85,31,91940
85,31,91960
85,31,91980
85,31,92000
85,31,92020
85,31,92040
85,31,92060
85,31,92080
85,31,92100
100,25,92120
85,31,92240
85,31,92260
85,31,92280
85,31,92300
85,31,92320
85,31,92340
85,31,92380
85,31,92420
85,31,92440
15,42,92460
85,31,92460
85,31,92480
85,31,92500
85,31,92520
85,31,92620
85,31,92660
47,34,92700
98,64,92700
104,32,92820
85,31,92920
86,36,93020
86,36,93040
84,5,93260
60,69,93400
60,69,93420
22,27,93580
17,100,93820
36,75,94000
36,75,94020
22,27,94100
22,27,94180
22,27,94420
28,21,94520
22,27,94540
22,27,94560
22,27,94600
100,58,94780
42,36,94860
110,97,94880
42,36,94880
39,53,94940
17,100,94960
81,46,94960
17,100,95020
17,100,95040
17,100,95060
17,100,95080
81,46,95260
22,27,95420
22,27,95440
22,27,95460
22,27,95580
22,27,95600
22,27,95640
74,31,95680
82,51,95700
41,51,95720
52,82,95780
22,27,95820
22,27,95840
22,27,95880
52,82,95880
52,40,95920
41,36,95920
41,36,95940
41,36,95960
41,36,96000
41,36,96020
41,36,96040
41,36,96060
47,34,96080
41,36,96080
41,36,96100
41,36,96120
41,36,96140
47,34,96140
41,31,96160
47,34,96160
41,31,96180
47,34,96180
41,31,96200
47,34,96200
41,31,96220
52,82,96220
47,34,96240
41,51,96240
41,31,96240
32,51,96240
47,34,96260
41,51,96260
41,31,96260
52,31,96260
41,51,96280
41,31,96280
52,31,96280
41,51,96300
41,31,96300
82,31,96300
32,51,96300
41,31,96320
41,82,96320
52,40,96340
41,31,96340
49,104,96360
52,31,96360
47,34,96400
41,31,96400
52,31,96400
41,31,96420
41,51,96440
41,31,96440
52,31,96440
41,51,96460
41,31,96460
52,31,96460
52,82,96460
39,53,96480
41,51,96480
41,31,96480
52,31,96480
52,31,96500
82,31,96500
47,34,96500
52,31,96520
52,31,96540
52,31,96560
52,31,96620
36,31,96640
36,31,96660
47,34,96660
36,31,96720
15,42,96740
36,31,96740
15,55,96760
15,42,96760
17,85,96760
100,46,96760
100,24,96760
98,103,96760
98,64,96760
103,8,96760
86,36,96760
81,11,96760
81,34,96760
81,38,96760
26,36,96760
13,91,96760
6,34,96760
15,42,96780
17,80,96780
100,24,96780
98,53,96780
103,5,96780
102,22,96780
7,32,96780
81,34,96780
81,38,96780
39,11,96780
38,42,96780
26,36,96780
60,13,96780
13,64,96780
10,32,96780
17,80,96800
65,34,96800
65,38,96800
86,36,96800
57,10,96800
57,5,96800
74,5,96800
26,36,96800
15,42,96820
100,46,96820
65,34,96820
63,70,96820
63,11,96820
63,0,96820
81,59,96820
13,60,96820
43,2,96820
62,38,96840
49,104,96840
58,83,96840
100,46,96840
100,24,96840
89,92,96840
65,34,96840
92,38,96840
11,70,96840
39,9,96840
9,31,96840
49,104,96860
100,24,96860
65,34,96860
87,2,96860
7,36,96860
41,35,96860
62,11,96880
49,104,96880
100,46,96880
100,0,96880
97,32,96880
65,34,96880
65,24,96880
63,70,96880
87,44,96880
86,25,96880
57,36,96880
11,0,96880
13,32,96880
10,101,96880
37,2,96880
49,104,96900
102,32,96900
65,34,96900
87,2,96900
13,0,96900
55,36,96900
29,51,96900
49,13,96920
104,36,96920
100,9,96920
87,2,96920
38,13,96920
39,34,96920
62,48,96940
17,80,96940
49,104,96940
98,7,96940
63,84,96940
35,38,96940
41,35,96940
11,70,96940
33,60,96940
39,34,96960
29,40,96960
29,35,96960
36,40,96960
52,40,96960
26,36,96960
12,10,96980
49,104,96980
104,110,96980
47,64,96980
47,44,96980
89,92,96980
35,38,96980
41,28,96980
41,51,96980
11,70,96980
98,87,97000
101,46,97000
39,34,97000
29,51,97000
36,51,97000
57,55,97000
11,3,97000
11,70,97000
26,36,97000
50,83,97020
63,54,97020
22,53,97020
86,83,97020
39,34,97020
11,70,97020
58,26,97040
58,42,97040
86,83,97040
39,34,97040
29,51,97040
29,31,97040
48,84,97060
58,42,97060
63,54,97060
22,53,97060
41,28,97060
39,34,97060
26,36,97060
50,86,97080
77,53,97080
98,62,97080
98,54,97080
63,54,97080
84,42,97080
11,70,97080
39,34,97080
47,42,97080
26,36,97080
17,81,97100
50,84,97100
48,97,97100
48,101,97100
98,62,97100
63,54,97100
111,0,97100
37,8,97100
17,81,97120
77,53,97120
62,42,97120
88,91,97120
8,85,97120
23,83,97120
33,34,97120
62,81,97140
62,34,97140
17,80,97140
17,81,97140
48,89,97140
8,83,97140
39,34,97140
29,75,97140
13,42,97140
17,81,97160
100,60,97160
8,83,97160
83,85,97160
41,43,97160
11,32,97160
39,34,97160
17,80,97180
80,81,97180
48,62,97180
110,42,97180
39,34,97180
29,71,97180
29,75,97180
11,32,97180
17,80,97200
80,81,97200
100,42,97200
26,36,97200
11,32,97200
11,60,97200
17,80,97220
80,81,97220
100,42,97220
97,110,97220
63,34,97220
63,38,97220
91,34,97220
39,34,97220
38,42,97220
11,5,97220
11,32,97220
33,60,97220
26,36,97220
17,80,97240
49,104,97240
80,81,97240
58,103,97240
100,95,97240
103,40,97240
63,21,97240
63,34,97240
22,34,97240
22,38,97240
39,34,97240
11,32,97240
17,80,97260
80,81,97260
110,36,97260
63,2,97260
22,38,97260
86,40,97260
8,85,97260
39,27,97260
39,34,97260
11,32,97260
11,60,97260
33,60,97260
17,80,97280
80,81,97280
58,103,97280
8,85,97280
8,36,97280
39,34,97280
39,53,97280
28,53,97280
11,32,97280
11,60,97280
44,6,97280
54,34,97280
76,0,97280
62,62,97300
50,62,97300
100,62,97300
110,36,97300
63,86,97300
8,84,97300
36,75,97300
28,53,97300
11,32,97300
39,34,97300
39,53,97300
44,85,97300
54,2,97300
54,34,97300
17,81,97320
50,45,97320
100,38,97320
110,36,97320
22,34,97320
87,11,97320
87,32,97320
28,53,97320
11,32,97320
39,53,97320
39,34,97320
39,42,97320
44,6,97320
104,100,97340
104,86,97340
100,82,97340
8,76,97340
8,0,97340
22,34,97340
87,11,97340
38,42,97340
28,34,97340
54,34,97340
49,58,97360
49,49,97360
58,103,97360
105,92,97360
104,38,97360
8,0,97360
22,34,97360
87,11,97360
87,32,97360
86,27,97360
86,34,97360
85,42,97360
76,0,97360
50,45,97380
50,98,97380
58,103,97380
104,38,97380
97,36,97380
87,11,97380
87,60,97380
38,42,97380
11,60,97380
62,49,97400
58,103,97400
50,95,97400
50,45,97400
104,38,97400
110,36,97400
29,35,97400
87,11,97400
87,32,97400
87,60,97400
8,38,97400
38,42,97400
28,34,97400
11,32,97400
11,60,97400
49,104,97420
50,95,97420
50,45,97420
48,8,97420
104,38,97420
97,36,97420
87,11,97420
87,32,97420
87,60,97420
38,42,97420
29,35,97420
11,32,97420
46,95,97420
28,34,97420
49,104,97440
50,95,97440
77,42,97440
48,8,97440
58,103,97440
88,91,97440
22,34,97440
87,32,97440
87,60,97440
38,42,97440
11,32,97440
28,34,97440
17,81,97460
49,104,97460
50,95,97460
50,45,97460
104,42,97460
22,34,97460
87,11,97460
87,32,97460
87,60,97460
81,42,97460
11,60,97460
44,92,97460
55,42,97460
33,60,97460
49,104,97480
50,95,97480
77,7,97480
22,34,97480
87,11,97480
87,32,97480
87,60,97480
11,32,97480
11,60,97480
50,95,97500
77,8,97500
100,8,97500
22,34,97500
87,11,97500
87,32,97500
87,60,97500
8,81,97500
11,32,97500
50,95,97520
50,45,97520
77,7,97520
104,31,97520
100,31,97520
97,36,97520
22,34,97520
87,11,97520
87,32,97520
87,60,97520
86,40,97520
8,40,97520
11,32,97520
111,6,97520
50,111,97540
50,95,97540
77,7,97540
104,100,97540
8,40,97540
22,34,97540
87,11,97540
87,32,97540
87,60,97540
11,32,97540
39,31,97540
95,0,97540
33,60,97540
49,104,97560
49,77,97560
50,95,97560
77,0,97560
77,54,97560
104,100,97560
104,0,97560
97,36,97560
87,11,97560
87,32,97560
87,60,97560
86,40,97560
86,8,97560
8,40,97560
29,23,97560
11,32,97560
39,31,97560
49,104,97580
49,21,97580
50,45,97580
50,86,97580
77,0,97580
104,21,97580
104,100,97580
110,31,97580
22,34,97580
87,11,97580
87,32,97580
8,40,97580
8,111,97580
41,111,97580
11,32,97580
54,34,97580
15,42,97600
17,81,97600
17,86,97600
49,70,97600
49,104,97600
50,4,97600
104,70,97600
104,100,97600
29,23,97600
97,36,97600
102,6,97600
102,86,97600
35,53,97600
87,32,97600
86,81,97600
8,111,97600
8,40,97600
41,111,97600
11,32,97600
55,95,97600
54,27,97600
32,110,97600
49,70,97620
49,104,97620
77,7,97620
77,0,97620
104,100,97620
87,11,97620
87,32,97620
87,60,97620
8,111,97620
8,40,97620
29,23,97620
41,111,97620
11,32,97620
54,34,97620
49,104,97640
49,64,97640
49,100,97640
49,86,97640
50,36,97640
50,104,97640
50,0,97640
104,64,97640
104,100,97640
104,38,97640
100,27,97640
8,111,97640
87,60,97640
86,36,97640
7,54,97640
29,23,97640
11,32,97640
71,36,97640
72,36,97640
95,36,97640
49,104,97660
49,34,97660
50,59,97660
50,11,97660
50,64,97660
50,43,97660
50,87,97660
50,104,97660
50,5,97660
100,92,97660
100,5,97660
29,23,97660
110,31,97660
102,4,97660
86,27,97660
44,54,97660
111,8,97660
29,23,97680
97,34,97680
110,26,97680
110,31,97680
91,54,97680
87,71,97680
11,32,97680
111,8,97680
68,1,97680
17,81,97700
49,104,97700
49,36,97700
50,64,97700
104,36,97700
110,31,97700
8,111,97700
38,91,97700
60,91,97700
72,31,97700
85,36,97700
17,81,97720
49,36,97720
49,104,97720
50,32,97720
105,44,97720
104,36,97720
1,67,97720
98,64,97720
88,91,97720
8,111,97720
81,83,97720
44,6,97720
61,36,97720
17,5,97740
49,104,97740
58,40,97740
8,111,97740
110,31,97760
8,111,97760
72,31,97760
49,104,97780
102,111,97780
102,10,97780
8,6,97780
29,23,97780
49,104,97800
50,102,97800
8,70,97800
29,23,97800
41,36,97800
33,2,97800
49,104,97820
100,51,97820
26,36,97820
49,104,97840
17,51,97860
104,21,97860
29,23,97860
49,104,97880
104,21,97880
33,2,97880
86,36,97920
29,23,97920
49,104,97960
49,104,97980
48,13,97980
52,82,97980
49,104,98000
49,104,98020
49,104,98040
91,32,98040
33,2,98080
22,27,98100
29,55,98100
22,27,98120
22,27,98140
22,27,98200
88,91,98220
91,88,98240
22,27,98240
68,40,98280
50,10,98300
22,27,98380
22,27,98400
22,27,98420
86,40,98540
66,27,98580
22,27,98580
66,27,98600
22,27,98600
66,27,98620
97,79,98660
97,79,98700
86,40,98700
97,79,98720
86,40,98720
97,79,98740
22,27,98740
22,27,98760
86,40,98940
86,40,99040
86,40,99060
86,40,99080
97,79,99200
23,42,99200
38,24,99360
38,24,99380
38,24,99400
38,24,99420
97,79,99440
38,24,99460
14,96,99480
78,93,99500
78,93,99520
78,93,99540
97,5,99540
78,93,99580
38,24,99580
38,24,99600
38,24,99620
38,24,99640
38,24,99660
38,24,99740
87,2,99760
38,24,99760
86,40,99780
38,24,99780
97,79,99800
38,24,99800
59,75,99820
25,37,99820
59,75,99840
25,37,99840
59,75,99860
38,24,99860
38,24,99880
29,35,100080
29,35,100100
29,35,100120
29,35,100140
29,35,100160
29,35,100200
29,35,100220
29,35,100260
29,35,100280
29,35,100300
97,5,100400
41,8,100420
36,28,100420
29,35,100440
82,51,100460
29,35,100480
52,82,100480
29,35,100500
29,35,100520
38,24,100520
29,35,100540
29,35,100580
82,51,100620
82,51,100640
29,35,100640
82,51,100660
32,71,100660
77,46,100680
110,71,100680
110,31,100680
98,64,100680
86,40,100680
8,40,100680
41,83,100680
26,36,100680
82,51,100680
47,3,100680
43,111,100680
33,2,100680
110,71,100700
110,31,100700
88,91,100700
8,57,100700
26,36,100700
70,46,100700
35,67,100700
43,111,100700
43,85,100700
43,64,100700
42,100,100700
58,86,100700
98,111,100700
65,37,100700
81,46,100700
85,37,100700
56,56,100700
48,37,100720
101,42,100720
101,37,100720
88,91,100720
21,69,100720
95,84,100720
35,46,100720
43,37,100720
42,98,100720
37,40,100720
37,103,100720
98,38,100720
59,83,100720
39,53,100720
50,104,100740
48,95,100740
58,86,100740
101,84,100740
81,41,100740
41,36,100740
24,4,100740
49,104,100760
50,40,100760
104,111,100760
103,40,100760
103,36,100760
88,91,100760
41,36,100760
60,46,100760
95,101,100760
24,4,100760
49,104,100780
50,8,100780
50,36,100780
29,35,100780
103,36,100780
41,36,100780
60,46,100780
39,53,100780
47,31,100780
24,4,100780
49,104,100800
50,8,100800
47,98,100800
65,42,100800
41,111,100800
33,2,100800
49,104,100820
10,46,100820
98,46,100820
87,32,100820
111,40,100820
97,81,100840
103,36,100840
41,111,100840
49,104,100860
50,111,100860
104,81,100860
97,81,100860
41,111,100860
42,4,100860
104,97,100880
90,28,100880
41,111,100880
38,31,100880
62,23,100900
62,31,100900
58,104,100900
90,28,100900
91,55,100900
39,10,100900
83,69,100900
41,111,100900
85,41,100900
49,104,100920
90,28,100920
91,40,100920
87,40,100920
87,81,100920
39,53,100920
60,46,100920
71,23,100920
70,83,100920
111,31,100920
49,104,100940
80,40,100940
29,90,100940
97,22,100940
97,81,100940
39,27,100940
41,31,100940
90,28,100960
22,53,100960
60,46,100960
83,69,100960
41,31,100960
49,104,100980
50,8,100980
58,102,100980
104,31,100980
29,90,100980
97,81,100980
103,67,100980
63,46,100980
63,0,100980
22,27,100980
83,69,100980
60,46,100980
49,104,101000
50,8,101000
78,104,101000
58,102,101000
104,31,101000
29,90,101000
97,81,101000
68,102,101000
63,2,101000
41,31,101000
60,46,101000
42,4,101000
97,81,101020
68,40,101020
60,46,101020
41,31,101020
47,59,101040
97,81,101040
22,27,101040
41,31,101040
50,10,101060
50,43,101060
97,81,101060
91,55,101060
41,31,101060
60,46,101060
10,43,101060
47,95,101060
2,4,101060
50,43,101080
62,104,101080
104,62,101080
97,81,101080
63,38,101080
91,55,101080
60,46,101080
41,31,101080
50,43,101100
58,102,101100
97,81,101100
91,55,101100
41,31,101100
60,46,101100
50,43,101120
50,78,101120
58,102,101120
97,81,101120
91,55,101120
87,85,101120
87,2,101120
39,42,101120
41,31,101120
60,46,101120
17,80,101140
50,43,101140
50,78,101140
80,34,101140
29,108,101140
110,34,101140
97,81,101140
91,55,101140
87,85,101140
41,31,101140
60,46,101140
50,94,101160
108,28,101160
97,81,101160
91,40,101160
91,55,101160
41,31,101160
60,46,101160
62,40,101180
17,80,101180
50,43,101180
108,28,101180
97,81,101180
102,94,101180
91,55,101180
22,34,101180
60,46,101180
55,32,101180
17,80,101200
50,43,101200
105,87,101200
108,28,101200
97,81,101200
87,85,101200
60,46,101200
50,43,101220
100,90,101220
108,28,101220
97,81,101220
91,55,101220
22,34,101220
60,46,101220
50,43,101240
77,87,101240
100,90,101240
100,4,101240
100,87,101240
108,28,101240
90,4,101240
87,85,101240
60,46,101240
50,43,101260
100,90,101260
108,28,101260
91,55,101260
60,46,101260
50,43,101280
77,87,101280
47,59,101280
108,28,101280
91,55,101280
87,85,101280
50,43,101300
77,87,101300
58,96,101300
47,59,101300
108,28,101300
110,36,101300
102,2,101300
87,85,101300
29,35,101300
41,95,101300
50,43,101320
100,90,101320
108,28,101320
91,34,101320
41,28,101320
60,46,101320
6,25,101320
50,43,101340
77,87,101340
105,87,101340
100,90,101340
108,28,101340
60,46,101340
55,32,101340
72,31,101340
50,43,101360
77,105,101360
77,100,101360
77,87,101360
62,22,101360
105,87,101360
100,90,101360
108,28,101360
68,34,101360
60,46,101360
47,42,101360
55,32,101360
71,23,101360
50,43,101380
50,81,101380
77,100,101380
77,102,101380
100,90,101380
100,87,101380
108,28,101380
108,75,101380
110,31,101380
102,4,101380
8,111,101380
55,32,101380
71,23,101380
50,43,101400
100,90,101400
108,28,101400
22,81,101400
56,6,101400
60,46,101400
55,32,101400
50,43,101420
100,90,101420
22,81,101420
60,46,101420
50,43,101440
100,90,101440
108,28,101440
60,46,101440
55,32,101440
71,23,101440
17,8,101460
50,43,101460
108,28,101460
68,2,101460
60,46,101460
55,32,101460
50,43,101480
90,8,101480
60,46,101480
43,0,101480
50,31,101500
90,8,101500
90,75,101500
55,32,101500
32,71,101500
48,108,101520
100,90,101520
110,31,101520
22,81,101520
55,32,101520
48,108,101540
100,90,101540
68,34,101540
23,59,101540
22,81,101540
36,85,101540
52,31,101540
48,108,101560
100,90,101560
55,32,101560
32,51,101560
100,90,101580
99,28,101580
97,40,101580
36,111,101580
32,51,101580
35,36,101580
100,90,101600
99,28,101600
97,40,101600
32,51,101600
48,108,101620
100,90,101620
99,28,101620
110,51,101620
97,40,101620
22,81,101620
82,51,101620
52,31,101620
55,32,101620
35,36,101620
62,94,101640
48,108,101640
97,40,101640
82,51,101640
29,35,101640
99,28,101660
110,31,101660
97,40,101660
56,6,101660
48,108,101680
97,40,101680
23,111,101680
88,55,101680
82,51,101680
56,6,101680
41,36,101680
99,35,101700
97,40,101700
23,111,101700
79,51,101700
62,26,101720
58,95,101720
99,35,101720
23,31,101720
41,31,101720
55,32,101720
75,0,101720
32,36,101720
104,99,101740
22,38,101740
56,45,101740
55,32,101740
41,31,101740
29,35,101760
55,32,101760
41,31,101760
48,108,101780
22,38,101780
41,31,101780
60,111,101780
55,32,101780
48,108,101800
100,97,101800
97,55,101800
90,111,101800
92,43,101800
22,53,101800
86,45,101800
41,31,101800
83,42,101800
100,97,101820
100,95,101820
100,55,101820
22,53,101820
87,59,101820
39,53,101820
41,31,101820
83,42,101820
44,92,101820
95,41,101820
62,94,101840
102,46,101840
22,38,101840
87,32,101840
11,70,101840
47,34,101840
55,32,101840
49,104,101860
78,8,101860
78,96,101860
104,11,101860
108,54,101860
97,94,101860
11,70,101860
55,32,101860
55,0,101860
41,36,101860
95,94,101860
33,2,101860
52,6,101860
43,83,101860
91,85,101880
87,32,101880
59,11,101880
41,82,101880
43,83,101880
6,36,101880
88,91,101900
87,32,101900
41,36,101900
44,24,101900
99,103,101920
103,82,101920
99,40,101940
22,27,101940
80,32,101960
22,27,101960
87,54,101960
55,32,101960
22,27,101980
87,54,101980
108,89,102000
41,36,102000
29,35,102000
87,54,102020
36,28,102020
41,36,102040
29,35,102040
103,14,102060
87,54,102060
41,36,102060
77,85,102080
47,34,102080
47,38,102080
99,111,102080
39,34,102080
62,26,102100
77,0,102100
29,35,102100
47,111,102100
111,94,102100
14,103,102140
87,54,102140
97,81,102160
65,82,102160
87,32,102160
47,36,102160
99,40,102180
41,46,102200
41,46,102220
47,36,102220
99,40,102240
99,46,102240
41,46,102240
99,40,102260
99,46,102260
47,36,102280
41,36,102280
99,40,102340
99,40,102360
99,40,102420
90,111,102420
99,40,102440
99,40,102460
90,111,102500
94,36,102500
94,36,102520
94,36,102540
99,40,102580
100,55,102600
99,40,102600
100,55,102620
100,55,102660
99,40,102660
14,36,102660
58,46,102680
100,55,102680
99,40,102680
80,69,102700
99,40,102700
88,91,102700
62,26,102720
80,69,102720
99,40,102720
62,26,102740
80,69,102740
100,55,102740
99,40,102740
62,26,102760
99,36,102780
57,36,102780
58,46,102820
88,91,102820
86,36,102900
36,28,102900
36,28,102920
47,34,102920
49,36,102940
41,36,102940
36,28,102940
49,36,102960
29,35,102960
49,36,102980
36,28,102980
36,28,103000
36,28,103020
36,28,103040
41,36,103040
96,36,103040
36,28,103060
77,0,103080
58,46,103100
88,91,103100
101,37,103100
96,36,103100
101,37,103120
59,36,103160
101,37,103180
97,36,103260
97,36,103280
90,111,103280
85,36,103320
111,32,103320
90,111,103400
104,75,103440
104,75,103460
104,75,103480
104,75,103500
42,36,103500
104,75,103520
42,36,103520
99,36,103540
42,36,103540
99,36,103560
90,36,103560
42,36,103560
104,75,103580
88,91,103580
